83333,43.57589,-114.2214,Hailey,ID,Idaho,TRUE,,11869,8.8,16013,Blaine,"{""16013"": 100}",Blaine,16013,FALSE,FALSE,America/Boise
83334,42.4243,-114.29126,Hansen,ID,Idaho,TRUE,,2406,10.5,16083,Twin Falls,"{""16083"": 100}",Twin Falls,16083,FALSE,FALSE,America/Boise
83335,42.58726,-114.07347,Hazelton,ID,Idaho,TRUE,,2296,7.8,16053,Jerome,"{""16053"": 99.3, ""16067"": 0.7}",Jerome|Minidoka,16053|16067,FALSE,FALSE,America/Boise
83336,42.5626,-113.81699,Heyburn,ID,Idaho,TRUE,,6404,70.2,16067,Minidoka,"{""16067"": 100}",Minidoka,16067,FALSE,FALSE,America/Boise
83337,43.21807,-115.1575,Hill City,ID,Idaho,TRUE,,15,0.0,16039,Elmore,"{""16039"": 82.44, ""16025"": 17.56}",Elmore|Camas,16039|16025,FALSE,FALSE,America/Boise
83338,42.72501,-114.43273,Jerome,ID,Idaho,TRUE,,21284,29.7,16053,Jerome,"{""16053"": 95.36, ""16047"": 3.43, ""16063"": 1.21}",Jerome|Gooding|Lincoln,16053|16047|16063,FALSE,FALSE,America/Boise
83340,43.77178,-114.58138,Ketchum,ID,Idaho,TRUE,,5344,3.7,16013,Blaine,"{""16013"": 100}",Blaine,16013,FALSE,FALSE,America/Boise
83341,42.42875,-114.37052,Kimberly,ID,Idaho,TRUE,,8798,39.9,16083,Twin Falls,"{""16083"": 100}",Twin Falls,16083,FALSE,FALSE,America/Boise
83342,42.15014,-113.22915,Malta,ID,Idaho,TRUE,,1370,0.4,16031,Cassia,"{""16031"": 65.43, ""16071"": 21.35, ""49003"": 13.22}",Cassia|Oneida|Box Elder,16031|16071|49003,FALSE,FALSE,America/Boise
83344,42.40437,-114.11768,Murtaugh,ID,Idaho,TRUE,,1246,2.7,16031,Cassia,"{""16031"": 68.54, ""16083"": 31.46}",Cassia|Twin Falls,16031|16083,FALSE,FALSE,America/Boise
83346,42.19491,-113.9046,Oakley,ID,Idaho,TRUE,,1367,1.7,16031,Cassia,"{""16031"": 100}",Cassia,16031,FALSE,FALSE,America/Boise
83347,42.73812,-113.87705,Paul,ID,Idaho,TRUE,,3057,5.2,16067,Minidoka,"{""16067"": 44.96, ""16063"": 37.17, ""16053"": 17.87}",Minidoka|Lincoln|Jerome,16067|16063|16053,FALSE,FALSE,America/Boise
83348,43.28489,-114.10592,Picabo,ID,Idaho,TRUE,,56,0.8,16013,Blaine,"{""16013"": 100}",Blaine,16013,FALSE,FALSE,America/Boise
83349,43.10148,-114.17784,Richfield,ID,Idaho,TRUE,,1216,5.5,16063,Lincoln,"{""16063"": 100}",Lincoln,16063,FALSE,FALSE,America/Boise
83350,42.70996,-113.59812,Rupert,ID,Idaho,TRUE,,12355,18.1,16067,Minidoka,"{""16067"": 81.9, ""16013"": 10.93, ""16031"": 7.17}",Minidoka|Blaine|Cassia,16067|16013|16031,FALSE,FALSE,America/Boise
